year;month;residuo;lote;nombreDistrito;toneladas
2021;marzo;RCD;DOS;Retiro;301.49
2021;marzo;RCD;DOS;Chamartín;33.75
2021;marzo;RCD;DOS;Moratalaz;18.36
2021;marzo;RCD;DOS;Ciudad Lineal;49.02
2021;marzo;RCD;DOS;Hortaleza;21.04
2021;marzo;RCD;DOS;Vicálvaro;5.97
2021;marzo;RCD;DOS;San Blas - Canillejas;27.16
2021;marzo;RCD;DOS;Barajas;10.52
2021;marzo;PUNTOS_LIMPIOS;DOS;Retiro;6.36
2021;marzo;PUNTOS_LIMPIOS;DOS;Chamartín;129.74
2021;marzo;PUNTOS_LIMPIOS;DOS;Moratalaz;64.26
2021;marzo;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;74.76
2021;marzo;PUNTOS_LIMPIOS;DOS;Hortaleza;75.32
2021;marzo;PUNTOS_LIMPIOS;DOS;Vicálvaro;33.5
2021;marzo;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;83.72
2021;marzo;PUNTOS_LIMPIOS;DOS;Barajas;43.48
2021;marzo;RESTO;TRES;Arganzuela;1939.02
2021;marzo;RESTO;TRES;Carabanchel;4597.3
2021;marzo;RESTO;TRES;Usera;2182.86
2021;marzo;RESTO;TRES;Puente de Vallecas;4243.28
2021;marzo;RESTO;TRES;Villaverde;2652.68
2021;marzo;RESTO;TRES;Villa de Vallecas;3508.1
2021;marzo;ENVASES;TRES;Arganzuela;358.28
2021;marzo;ENVASES;TRES;Carabanchel;788.7
2021;marzo;ENVASES;TRES;Usera;405.4
2021;marzo;ENVASES;TRES;Puente de Vallecas;833.14
2021;marzo;ENVASES;TRES;Villaverde;490.14
2021;marzo;ENVASES;TRES;Villa de Vallecas;330.52
2021;marzo;VIDRIO;TRES;Arganzuela;281.04
2021;marzo;VIDRIO;TRES;Carabanchel;300.38
2021;marzo;VIDRIO;TRES;Usera;93.68
2021;marzo;VIDRIO;TRES;Puente de Vallecas;255.08
2021;marzo;VIDRIO;TRES;Villaverde;143.12
2021;marzo;VIDRIO;TRES;Villa de Vallecas;119.48
2021;marzo;ENVASES;TRES;Usera;161.9
2021;marzo;ENVASES;TRES;Puente de Vallecas;35.88
2021;marzo;ORGANICA;TRES;Arganzuela;666.46
2021;marzo;ORGANICA;TRES;Carabanchel;1159.02
2021;marzo;ORGANICA;TRES;Usera;524.02
2021;marzo;ORGANICA;TRES;Puente de Vallecas;947.96
2021;marzo;ORGANICA;TRES;Villaverde;707.54
2021;marzo;ORGANICA;TRES;Villa de Vallecas;930.58
2021;marzo;ENVASES;TRES;Arganzuela;358.0
2021;marzo;ENVASES;TRES;Carabanchel;294.86
2021;marzo;ENVASES;TRES;Usera;138.66
2021;marzo;ENVASES;TRES;Puente de Vallecas;247.56
2021;marzo;ENVASES;TRES;Villaverde;151.5
2021;marzo;ENVASES;TRES;Villa de Vallecas;138.9
2021;marzo;CARTON_COMERCIAL;TRES;Arganzuela;25.04
2021;marzo;CARTON_COMERCIAL;TRES;Carabanchel;27.36
2021;marzo;CARTON_COMERCIAL;TRES;Usera;12.12
2021;marzo;CARTON_COMERCIAL;TRES;Puente de Vallecas;26.3
2021;marzo;CARTON_COMERCIAL;TRES;Villaverde;11.2
2021;marzo;RCD;TRES;Arganzuela;84.33
2021;marzo;RCD;TRES;Carabanchel;67.49
2021;marzo;RCD;TRES;Usera;57.05
2021;marzo;RCD;TRES;Puente de Vallecas;61.85
2021;marzo;RCD;TRES;Villaverde;58.16
2021;marzo;RCD;TRES;Villa de Vallecas;86.1
2021;marzo;PUNTOS_LIMPIOS;TRES;Arganzuela;83.72
2021;marzo;PUNTOS_LIMPIOS;TRES;Carabanchel;53.84
2021;marzo;PUNTOS_LIMPIOS;TRES;Usera;47.82
2021;marzo;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;39.9
2021;marzo;PUNTOS_LIMPIOS;TRES;Villaverde;46.6
2021;marzo;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;86.58
2021;marzo;ANIMALES_MUERTOS;TRES;Sin Distrito;10.12
2021;marzo;PILAS;TRES;Sin Distrito;8.17
2021;marzo;ENVASES;TRES;Arganzuela;0.36
2021;abril;RESTO;UNO;Centro;3438.44
2021;abril;RESTO;UNO;Tetuán;2536.96
2021;abril;RESTO;UNO;Chamberí;2215.4
2021;abril;RESTO;UNO;Fuencarral - El Pardo;3613.5
2021;abril;RESTO;UNO;Moncloa - Aravaca;2939.84
2021;abril;RESTO;UNO;Latina;3509.92
2021;abril;ENVASES;UNO;Centro;234.96
2021;abril;ENVASES;UNO;Tetuán;362.36
2021;abril;ENVASES;UNO;Chamberí;336.0
2021;abril;ENVASES;UNO;Fuencarral - El Pardo;699.7
2021;abril;ENVASES;UNO;Moncloa - Aravaca;316.42
2021;abril;ENVASES;UNO;Latina;608.48
2021;abril;VIDRIO;UNO;Centro;577.5
2021;abril;VIDRIO;UNO;Tetuán;281.82
2021;abril;VIDRIO;UNO;Chamberí;225.6
2021;abril;VIDRIO;UNO;Fuencarral - El Pardo;437.94
2021;abril;VIDRIO;UNO;Moncloa - Aravaca;182.48
2021;abril;VIDRIO;UNO;Latina;185.06
2021;abril;VIDRIO_COMERCIAL;UNO;Centro;31.14
2021;abril;ENVASES;UNO;Centro;169.78
2021;abril;ENVASES;UNO;Tetuán;11.78
2021;abril;ENVASES;UNO;Fuencarral - El Pardo;295.04
2021;abril;ENVASES;UNO;Moncloa - Aravaca;241.76
2021;abril;ENVASES;UNO;Latina;21.52
2021;abril;ORGANICA;UNO;Centro;690.72
2021;abril;ORGANICA;UNO;Tetuán;795.7
2021;abril;ORGANICA;UNO;Chamberí;797.36
2021;abril;ORGANICA;UNO;Fuencarral - El Pardo;1476.46
2021;abril;ORGANICA;UNO;Moncloa - Aravaca;1008.18
2021;abril;ORGANICA;UNO;Latina;1308.12
2021;abril;ENVASES;UNO;Centro;380.64
2021;abril;ENVASES;UNO;Tetuán;372.17
2021;abril;ENVASES;UNO;Chamberí;280.05
2021;abril;ENVASES;UNO;Fuencarral - El Pardo;606.9
2021;abril;ENVASES;UNO;Moncloa - Aravaca;289.18
2021;abril;ENVASES;UNO;Latina;343.17
2021;abril;CARTON_COMERCIAL;UNO;Centro;100.64
2021;abril;CARTON_COMERCIAL;UNO;Tetuán;42.92
2021;abril;CARTON_COMERCIAL;UNO;Chamberí;50.96
2021;abril;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;1.4
2021;abril;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;2.16
2021;abril;CARTON_COMERCIAL;UNO;Latina;4.76
2021;abril;RCD;UNO;Centro;154.62
2021;abril;RCD;UNO;Tetuán;84.245
2021;abril;RCD;UNO;Chamberí;80.475
2021;abril;RCD;UNO;Fuencarral - El Pardo;152.14
2021;abril;RCD;UNO;Moncloa - Aravaca;158.42
2021;abril;RCD;UNO;Latina;117.875
2021;abril;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;145.36
2021;abril;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;205.94
2021;abril;PUNTOS_LIMPIOS;UNO;Latina;76.76
2021;abril;ENVASES;UNO;Tetuán;0.18
2021;abril;ENVASES;UNO;Fuencarral - El Pardo;0.36
2021;abril;ENVASES;UNO;Latina;0.18
2021;abril;CAMA_CABALLO;UNO;Moncloa - Aravaca;54.985
2021;abril;RESTO;DOS;Retiro;1658.04
2021;abril;RESTO;DOS;Salamanca;2368.02
2021;abril;RESTO;DOS;Chamartín;2164.6
2021;abril;RESTO;DOS;Moratalaz;1305.94
2021;abril;RESTO;DOS;Ciudad Lineal;3190.86
2021;abril;RESTO;DOS;Hortaleza;3086.78
2021;abril;RESTO;DOS;Vicálvaro;2052.04
2021;abril;RESTO;DOS;San Blas - Canillejas;2524.98
2021;abril;RESTO;DOS;Barajas;789.94
2021;abril;ENVASES;DOS;Retiro;269.18
2021;abril;ENVASES;DOS;Salamanca;335.0
2021;abril;ENVASES;DOS;Chamartín;359.5
2021;abril;ENVASES;DOS;Moratalaz;266.68
2021;abril;ENVASES;DOS;Ciudad Lineal;615.76
2021;abril;ENVASES;DOS;Hortaleza;583.06
2021;abril;ENVASES;DOS;Vicálvaro;220.16
2021;abril;ENVASES;DOS;San Blas - Canillejas;471.08
2021;abril;ENVASES;DOS;Barajas;193.76
2021;abril;VIDRIO;DOS;Retiro;315.68
2021;abril;VIDRIO;DOS;Salamanca;207.36
2021;abril;VIDRIO;DOS;Chamartín;351.34
2021;abril;VIDRIO;DOS;Moratalaz;279.82
2021;abril;VIDRIO;DOS;Ciudad Lineal;183.72
2021;abril;VIDRIO;DOS;Hortaleza;225.84
2021;abril;VIDRIO;DOS;Vicálvaro;184.6
2021;abril;VIDRIO;DOS;San Blas - Canillejas;177.1
2021;abril;VIDRIO;DOS;Barajas;81.66
2021;abril;VIDRIO_COMERCIAL;DOS;Salamanca;43.12
2021;abril;ENVASES;DOS;Retiro;174.28
2021;abril;ENVASES;DOS;Salamanca;114.78
2021;abril;ENVASES;DOS;Ciudad Lineal;115.9
2021;abril;ORGANICA;DOS;Retiro;671.64
2021;abril;ORGANICA;DOS;Salamanca;823.0
2021;abril;ORGANICA;DOS;Chamartín;892.08
2021;abril;ORGANICA;DOS;Moratalaz;476.98
2021;abril;ORGANICA;DOS;Ciudad Lineal;1126.44
2021;abril;ORGANICA;DOS;Hortaleza;943.1
2021;abril;ORGANICA;DOS;Vicálvaro;120.36
2021;abril;ORGANICA;DOS;San Blas - Canillejas;800.22
2021;abril;ORGANICA;DOS;Barajas;376.96
2021;abril;ENVASES;DOS;Retiro;245.55
2021;abril;ENVASES;DOS;Salamanca;402.6
2021;abril;ENVASES;DOS;Chamartín;274.2
2021;abril;ENVASES;DOS;Moratalaz;125.24
2021;abril;ENVASES;DOS;Ciudad Lineal;413.78
2021;abril;ENVASES;DOS;Hortaleza;278.81
2021;abril;ENVASES;DOS;Vicálvaro;36.04
2021;abril;ENVASES;DOS;San Blas - Canillejas;302.7
2021;abril;ENVASES;DOS;Barajas;57.02
2021;abril;CARTON_COMERCIAL;DOS;Retiro;42.27
2021;abril;CARTON_COMERCIAL;DOS;Salamanca;98.86
2021;abril;CARTON_COMERCIAL;DOS;Chamartín;28.41
2021;abril;CARTON_COMERCIAL;DOS;Moratalaz;6.18
2021;abril;CARTON_COMERCIAL;DOS;Ciudad Lineal;38.96
2021;abril;CARTON_COMERCIAL;DOS;Hortaleza;32.93
2021;abril;CARTON_COMERCIAL;DOS;Vicálvaro;6.71
2021;abril;CARTON_COMERCIAL;DOS;San Blas - Canillejas;28.33
2021;abril;CARTON_COMERCIAL;DOS;Barajas;3.13
2021;abril;RCD;DOS;Retiro;70.02
2021;abril;RCD;DOS;Salamanca;64.76
2021;abril;RCD;DOS;Chamartín;109.445
2021;abril;RCD;DOS;Moratalaz;53.155
2021;abril;RCD;DOS;Ciudad Lineal;80.425
2021;abril;RCD;DOS;Hortaleza;51.99
2021;abril;RCD;DOS;Vicálvaro;31.86
2021;abril;RCD;DOS;San Blas - Canillejas;51.64
2021;abril;RCD;DOS;Barajas;24.4
2021;abril;PUNTOS_LIMPIOS;DOS;Retiro;2.3
2021;abril;PUNTOS_LIMPIOS;DOS;Chamartín;122.02
2021;abril;PUNTOS_LIMPIOS;DOS;Moratalaz;56.06
2021;abril;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;75.32
2021;abril;PUNTOS_LIMPIOS;DOS;Hortaleza;77.54
2021;abril;PUNTOS_LIMPIOS;DOS;Vicálvaro;26.34
2021;abril;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;89.7
2021;abril;PUNTOS_LIMPIOS;DOS;Barajas;38.22
2021;abril;RESTO;TRES;Arganzuela;1876.24
2021;abril;RESTO;TRES;Carabanchel;4445.12
2021;abril;RESTO;TRES;Usera;2176.54
2021;abril;RESTO;TRES;Puente de Vallecas;4178.18
2021;abril;RESTO;TRES;Villaverde;2611.82
2021;abril;RESTO;TRES;Villa de Vallecas;3359.44
2021;abril;ENVASES;TRES;Arganzuela;344.82
2021;abril;ENVASES;TRES;Carabanchel;760.02
2021;abril;ENVASES;TRES;Usera;406.18
2021;abril;ENVASES;TRES;Puente de Vallecas;825.12
2021;abril;ENVASES;TRES;Villaverde;499.62
2021;abril;ENVASES;TRES;Villa de Vallecas;318.02
2021;abril;VIDRIO;TRES;Arganzuela;309.44
2021;abril;VIDRIO;TRES;Carabanchel;322.98
2021;abril;VIDRIO;TRES;Usera;95.38
2021;abril;VIDRIO;TRES;Puente de Vallecas;209.44
2021;abril;VIDRIO;TRES;Villaverde;132.66
2021;abril;VIDRIO;TRES;Villa de Vallecas;103.9
2021;abril;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;2.94
2021;abril;ENVASES;TRES;Usera;142.58
2021;abril;ENVASES;TRES;Puente de Vallecas;34.52
2021;abril;ORGANICA;TRES;Arganzuela;648.22
2021;abril;ORGANICA;TRES;Carabanchel;1156.4
2021;abril;ORGANICA;TRES;Usera;509.42
2021;abril;ORGANICA;TRES;Puente de Vallecas;954.62
2021;abril;ORGANICA;TRES;Villaverde;711.12
2021;abril;ORGANICA;TRES;Villa de Vallecas;1065.32
2021;abril;ENVASES;TRES;Arganzuela;359.78
2021;abril;ENVASES;TRES;Carabanchel;292.28
2021;abril;ENVASES;TRES;Usera;135.36
2021;abril;ENVASES;TRES;Puente de Vallecas;247.22
2021;abril;ENVASES;TRES;Villaverde;152.82
2021;abril;ENVASES;TRES;Villa de Vallecas;142.34
2021;abril;CARTON_COMERCIAL;TRES;Arganzuela;22.98
2021;abril;CARTON_COMERCIAL;TRES;Carabanchel;25.7
2021;abril;CARTON_COMERCIAL;TRES;Usera;10.12
2021;abril;CARTON_COMERCIAL;TRES;Puente de Vallecas;19.74
2021;abril;CARTON_COMERCIAL;TRES;Villaverde;9.1
2021;abril;RCD;TRES;Arganzuela;56.87
2021;abril;RCD;TRES;Carabanchel;66.4
2021;abril;RCD;TRES;Usera;72.08
2021;abril;RCD;TRES;Puente de Vallecas;62.64
2021;abril;RCD;TRES;Villaverde;38.64
2021;abril;RCD;TRES;Villa de Vallecas;63.535
2021;abril;PUNTOS_LIMPIOS;TRES;Arganzuela;73.58
2021;abril;PUNTOS_LIMPIOS;TRES;Carabanchel;45.2
2021;abril;PUNTOS_LIMPIOS;TRES;Usera;47.54
2021;abril;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;42.3
2021;abril;PUNTOS_LIMPIOS;TRES;Villaverde;55.44
2021;abril;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;76.48
2021;abril;ANIMALES_MUERTOS;TRES;Sin Distrito;9.76
2021;mayo;RESTO;UNO;Centro;3709.54
2021;mayo;RESTO;UNO;Tetuán;2687.74
2021;mayo;RESTO;UNO;Chamberí;2280.6
2021;mayo;RESTO;UNO;Fuencarral - El Pardo;3749.42
2021;mayo;RESTO;UNO;Moncloa - Aravaca;2942.68
2021;mayo;RESTO;UNO;Latina;3638.34
2021;mayo;ENVASES;UNO;Centro;245.44
2021;mayo;ENVASES;UNO;Tetuán;366.94
2021;mayo;ENVASES;UNO;Chamberí;356.24
2021;mayo;ENVASES;UNO;Fuencarral - El Pardo;704.3
2021;mayo;ENVASES;UNO;Moncloa - Aravaca;329.96
2021;mayo;ENVASES;UNO;Latina;614.62
2021;mayo;VIDRIO;UNO;Centro;622.02
2021;mayo;VIDRIO;UNO;Tetuán;284.48
2021;mayo;VIDRIO;UNO;Chamberí;241.24
2021;mayo;VIDRIO;UNO;Fuencarral - El Pardo;422.7
2021;mayo;VIDRIO;UNO;Moncloa - Aravaca;179.04
2021;mayo;VIDRIO;UNO;Latina;214.32
2021;mayo;VIDRIO_COMERCIAL;UNO;Centro;38.2
2021;mayo;ENVASES;UNO;Centro;168.74
2021;mayo;ENVASES;UNO;Tetuán;15.52
2021;mayo;ENVASES;UNO;Fuencarral - El Pardo;298.54
2021;mayo;ENVASES;UNO;Moncloa - Aravaca;238.06
2021;mayo;ENVASES;UNO;Latina;22.5
2021;mayo;ORGANICA;UNO;Centro;763.32
2021;mayo;ORGANICA;UNO;Tetuán;850.78
2021;mayo;ORGANICA;UNO;Chamberí;884.12
2021;mayo;ORGANICA;UNO;Fuencarral - El Pardo;1602.18
2021;mayo;ORGANICA;UNO;Moncloa - Aravaca;1043.14
2021;mayo;ORGANICA;UNO;Latina;1413.1
2021;mayo;ENVASES;UNO;Centro;401.04
2021;mayo;ENVASES;UNO;Tetuán;399.18
2021;mayo;ENVASES;UNO;Chamberí;277.91
2021;mayo;ENVASES;UNO;Fuencarral - El Pardo;670.23
2021;mayo;ENVASES;UNO;Moncloa - Aravaca;274.54
2021;mayo;ENVASES;UNO;Latina;324.32
2021;mayo;CARTON_COMERCIAL;UNO;Centro;107.52
2021;mayo;CARTON_COMERCIAL;UNO;Tetuán;56.12
2021;mayo;CARTON_COMERCIAL;UNO;Chamberí;63.96
2021;mayo;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;1.94
2021;mayo;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;2.32
2021;mayo;CARTON_COMERCIAL;UNO;Latina;0.62
2021;mayo;RCD;UNO;Centro;170.755
2021;mayo;RCD;UNO;Tetuán;77.83
2021;mayo;RCD;UNO;Chamberí;67.695
2021;mayo;RCD;UNO;Fuencarral - El Pardo;182.815
2021;mayo;RCD;UNO;Moncloa - Aravaca;136.495
2021;mayo;RCD;UNO;Latina;85.345
2021;mayo;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;143.04
2021;mayo;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;182.52
2021;mayo;PUNTOS_LIMPIOS;UNO;Latina;65.38
2021;mayo;ENVASES;UNO;Fuencarral - El Pardo;0.18
2021;mayo;CAMA_CABALLO;UNO;Moncloa - Aravaca;59.015
2021;mayo;RESTO;DOS;Retiro;1631.14
2021;mayo;RESTO;DOS;Salamanca;2462.96
2021;mayo;RESTO;DOS;Chamartín;2249.42
2021;mayo;RESTO;DOS;Moratalaz;1331.86
2021;mayo;RESTO;DOS;Ciudad Lineal;3340.48
2021;mayo;RESTO;DOS;Hortaleza;3193.74
2021;mayo;RESTO;DOS;Vicálvaro;1846.38
2021;mayo;RESTO;DOS;San Blas - Canillejas;2603.32
2021;mayo;RESTO;DOS;Barajas;859.76
2021;mayo;ENVASES;DOS;Retiro;275.42
2021;mayo;ENVASES;DOS;Salamanca;339.24
2021;mayo;ENVASES;DOS;Chamartín;376.84
2021;mayo;ENVASES;DOS;Moratalaz;263.36
2021;mayo;ENVASES;DOS;Ciudad Lineal;618.74
2021;mayo;ENVASES;DOS;Hortaleza;589.04
2021;mayo;ENVASES;DOS;Vicálvaro;220.48
2021;mayo;ENVASES;DOS;San Blas - Canillejas;475.92
2021;mayo;ENVASES;DOS;Barajas;186.14
2021;mayo;VIDRIO;DOS;Retiro;316.52
2021;mayo;VIDRIO;DOS;Salamanca;219.38
2021;mayo;VIDRIO;DOS;Chamartín;387.84
2021;mayo;VIDRIO;DOS;Moratalaz;231.74
2021;mayo;VIDRIO;DOS;Ciudad Lineal;178.52
2021;mayo;VIDRIO;DOS;Hortaleza;186.72
2021;mayo;VIDRIO;DOS;Vicálvaro;169.24
2021;mayo;VIDRIO;DOS;San Blas - Canillejas;201.42
2021;mayo;VIDRIO;DOS;Barajas;59.06
2021;mayo;VIDRIO_COMERCIAL;DOS;Salamanca;50.52
2021;mayo;ENVASES;DOS;Retiro;180.0
2021;mayo;ENVASES;DOS;Salamanca;116.74
2021;mayo;ENVASES;DOS;Ciudad Lineal;116.22
2021;mayo;ORGANICA;DOS;Retiro;699.06
2021;mayo;ORGANICA;DOS;Salamanca;890.0
2021;mayo;ORGANICA;DOS;Chamartín;960.32
2021;mayo;ORGANICA;DOS;Moratalaz;493.48
2021;mayo;ORGANICA;DOS;Ciudad Lineal;1189.3
2021;mayo;ORGANICA;DOS;Hortaleza;977.06
2021;mayo;ORGANICA;DOS;Vicálvaro;117.14
2021;mayo;ORGANICA;DOS;San Blas - Canillejas;855.6
2021;mayo;ORGANICA;DOS;Barajas;441.36
2021;mayo;ENVASES;DOS;Retiro;257.33
2021;mayo;ENVASES;DOS;Salamanca;395.83
2021;mayo;ENVASES;DOS;Chamartín;285.02
2021;mayo;ENVASES;DOS;Moratalaz;130.97
2021;mayo;ENVASES;DOS;Ciudad Lineal;399.66
2021;mayo;ENVASES;DOS;Hortaleza;264.05
2021;mayo;ENVASES;DOS;Vicálvaro;59.72
2021;mayo;ENVASES;DOS;San Blas - Canillejas;322.21
2021;mayo;ENVASES;DOS;Barajas;52.46
2021;mayo;CARTON_COMERCIAL;DOS;Retiro;38.99
2021;mayo;CARTON_COMERCIAL;DOS;Salamanca;113.2
2021;mayo;CARTON_COMERCIAL;DOS;Chamartín;26.33
2021;mayo;CARTON_COMERCIAL;DOS;Moratalaz;2.33
2021;mayo;CARTON_COMERCIAL;DOS;Ciudad Lineal;43.9
2021;mayo;CARTON_COMERCIAL;DOS;Hortaleza;36.81
2021;mayo;CARTON_COMERCIAL;DOS;Vicálvaro;9.83
2021;mayo;CARTON_COMERCIAL;DOS;San Blas - Canillejas;38.26
2021;mayo;CARTON_COMERCIAL;DOS;Barajas;5.3
2021;mayo;RCD;DOS;Retiro;167.5
2021;mayo;RCD;DOS;Chamartín;205.515
2021;mayo;RCD;DOS;Moratalaz;20.0
2021;mayo;RCD;DOS;Ciudad Lineal;104.43
2021;mayo;RCD;DOS;Hortaleza;17.84
2021;mayo;RCD;DOS;San Blas - Canillejas;15.44
2021;mayo;RCD;DOS;Barajas;11.7
2021;mayo;PUNTOS_LIMPIOS;DOS;Retiro;3.06
2021;mayo;PUNTOS_LIMPIOS;DOS;Chamartín;105.44
2021;mayo;PUNTOS_LIMPIOS;DOS;Moratalaz;55.7
2021;mayo;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;74.48
2021;mayo;PUNTOS_LIMPIOS;DOS;Hortaleza;66.2
2021;mayo;PUNTOS_LIMPIOS;DOS;Vicálvaro;32.78
2021;mayo;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;77.02
2021;mayo;PUNTOS_LIMPIOS;DOS;Barajas;34.24
2021;mayo;RESTO;TRES;Arganzuela;1943.22
2021;mayo;RESTO;TRES;Carabanchel;4654.26
2021;mayo;RESTO;TRES;Usera;2314.72
2021;mayo;RESTO;TRES;Puente de Vallecas;4280.44
2021;mayo;RESTO;TRES;Villaverde;2695.22
2021;mayo;RESTO;TRES;Villa de Vallecas;3666.14
2021;mayo;ENVASES;TRES;Arganzuela;370.4
2021;mayo;ENVASES;TRES;Carabanchel;792.52
2021;mayo;ENVASES;TRES;Usera;415.38
2021;mayo;ENVASES;TRES;Puente de Vallecas;832.66
2021;mayo;ENVASES;TRES;Villaverde;501.04
2021;mayo;ENVASES;TRES;Villa de Vallecas;328.02
2021;mayo;VIDRIO;TRES;Arganzuela;315.14
2021;mayo;VIDRIO;TRES;Carabanchel;282.96
2021;mayo;VIDRIO;TRES;Usera;115.56
2021;mayo;VIDRIO;TRES;Puente de Vallecas;217.48
2021;mayo;VIDRIO;TRES;Villaverde;127.1
2021;mayo;VIDRIO;TRES;Villa de Vallecas;104.38
2021;mayo;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;2.88
2021;mayo;ENVASES;TRES;Usera;159.54
2021;mayo;ENVASES;TRES;Puente de Vallecas;33.58
2021;mayo;ORGANICA;TRES;Arganzuela;693.56
2021;mayo;ORGANICA;TRES;Carabanchel;1242.72
2021;mayo;ORGANICA;TRES;Usera;546.76
2021;mayo;ORGANICA;TRES;Puente de Vallecas;1015.38
2021;mayo;ORGANICA;TRES;Villaverde;755.62
2021;mayo;ORGANICA;TRES;Villa de Vallecas;1143.66
2021;mayo;ENVASES;TRES;Arganzuela;360.84
2021;mayo;ENVASES;TRES;Carabanchel;289.82
2021;mayo;ENVASES;TRES;Usera;143.98
2021;mayo;ENVASES;TRES;Puente de Vallecas;258.56
2021;mayo;ENVASES;TRES;Villaverde;163.24
2021;mayo;ENVASES;TRES;Villa de Vallecas;149.42
2021;mayo;CARTON_COMERCIAL;TRES;Arganzuela;23.6
2021;mayo;CARTON_COMERCIAL;TRES;Carabanchel;28.42
2021;mayo;CARTON_COMERCIAL;TRES;Usera;12.02
2021;mayo;CARTON_COMERCIAL;TRES;Puente de Vallecas;19.17
2021;mayo;CARTON_COMERCIAL;TRES;Villaverde;10.88
2021;mayo;RCD;TRES;Arganzuela;32.72
2021;mayo;RCD;TRES;Carabanchel;51.67
2021;mayo;RCD;TRES;Usera;57.5
2021;mayo;RCD;TRES;Puente de Vallecas;64.61
2021;mayo;RCD;TRES;Villaverde;48.97
2021;mayo;RCD;TRES;Villa de Vallecas;167.35
2021;mayo;PUNTOS_LIMPIOS;TRES;Arganzuela;80.96
2021;mayo;PUNTOS_LIMPIOS;TRES;Carabanchel;39.56
2021;mayo;PUNTOS_LIMPIOS;TRES;Usera;33.48
2021;mayo;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;43.1
2021;mayo;PUNTOS_LIMPIOS;TRES;Villaverde;58.82
2021;mayo;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;80.82
2021;mayo;ANIMALES_MUERTOS;TRES;Sin Distrito;8.94
2021;mayo;PILAS;TRES;Sin Distrito;6.54
2021;junio;RESTO;UNO;Centro;3728.04
2021;junio;RESTO;UNO;Tetuán;2701.02
2021;junio;RESTO;UNO;Chamberí;2276.46
2021;junio;RESTO;UNO;Fuencarral - El Pardo;3706.18
2021;junio;RESTO;UNO;Moncloa - Aravaca;2791.44
2021;junio;RESTO;UNO;Latina;3556.1
2021;junio;ENVASES;UNO;Centro;236.14
2021;junio;ENVASES;UNO;Tetuán;363.42
2021;junio;ENVASES;UNO;Chamberí;338.38
2021;junio;ENVASES;UNO;Fuencarral - El Pardo;700.5
2021;junio;ENVASES;UNO;Moncloa - Aravaca;334.68
2021;junio;ENVASES;UNO;Latina;628.96
2021;junio;VIDRIO;UNO;Centro;568.58
2021;junio;VIDRIO;UNO;Tetuán;243.74
2021;junio;VIDRIO;UNO;Chamberí;259.68
2021;junio;VIDRIO;UNO;Fuencarral - El Pardo;417.18
2021;junio;VIDRIO;UNO;Moncloa - Aravaca;179.18
2021;junio;VIDRIO;UNO;Latina;199.46
2021;junio;VIDRIO_COMERCIAL;UNO;Centro;39.08
2021;junio;ENVASES;UNO;Centro;178.74
2021;junio;ENVASES;UNO;Tetuán;13.36
2021;junio;ENVASES;UNO;Fuencarral - El Pardo;307.82
2021;junio;ENVASES;UNO;Moncloa - Aravaca;248.94
2021;junio;ENVASES;UNO;Latina;22.0
2021;junio;ORGANICA;UNO;Centro;772.74
2021;junio;ORGANICA;UNO;Tetuán;827.54
2021;junio;ORGANICA;UNO;Chamberí;875.26
2021;junio;ORGANICA;UNO;Fuencarral - El Pardo;1563.52
2021;junio;ORGANICA;UNO;Moncloa - Aravaca;1029.46
2021;junio;ORGANICA;UNO;Latina;1395.74
2021;junio;ENVASES;UNO;Centro;394.34
2021;junio;ENVASES;UNO;Tetuán;385.54
2021;junio;ENVASES;UNO;Chamberí;308.4
2021;junio;ENVASES;UNO;Fuencarral - El Pardo;661.59
2021;junio;ENVASES;UNO;Moncloa - Aravaca;292.74
2021;junio;ENVASES;UNO;Latina;340.21
2021;junio;CARTON_COMERCIAL;UNO;Centro;106.04
2021;junio;CARTON_COMERCIAL;UNO;Tetuán;55.72
2021;junio;CARTON_COMERCIAL;UNO;Chamberí;67.52
2021;junio;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;1.56
2021;junio;CARTON_COMERCIAL;UNO;Latina;2.8
2021;junio;RCD;UNO;Centro;181.065
