CodigoInterno;Lote;Tipo_Contendor;Distrito;Cantidad
181529;TRES;ENVASES;VILLAVERDE;1;
181530;TRES;ENVASES;VILLAVERDE;1;
181521;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181526;TRES;ORGANICA;VILLAVERDE;1;
181527;TRES;ORGANICA;VILLAVERDE;1;
180116;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179979;TRES;ORGANICA;VILLAVERDE;1;
181536;TRES;ENVASES;USERA;1;
181540;TRES;ENVASES;USERA;1;
181541;TRES;ENVASES;USERA;1;
181546;TRES;ENVASES;VILLAVERDE;1;
181548;TRES;ENVASES;CARABANCHEL;1;
181542;TRES;ENVASES;USERA;1;
181549;TRES;ENVASES;CARABANCHEL;1;
181543;TRES;ENVASES;USERA;1;
181540;TRES;ENVASES;USERA;1;
181546;TRES;ORGANICA;VILLAVERDE;1;
179628;TRES;ORGANICA;VILLAVERDE;1;
180335;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180638;TRES;ORGANICA;VILLAVERDE;1;
179966;TRES;ORGANICA;VILLAVERDE;1;
181553;TRES;ENVASES;USERA;1;
181558;TRES;ENVASES;VILLAVERDE;1;
181559;TRES;ENVASES;USERA;1;
181560;TRES;ENVASES;PUENTE DE VALLECAS;1;
181561;TRES;ENVASES;USERA;1;
181565;TRES;ENVASES;USERA;1;
181558;TRES;ORGANICA;VILLAVERDE;1;
181560;TRES;ORGANICA;PUENTE DE VALLECAS;1;
178976;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179058;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180193;TRES;ORGANICA;VILLAVERDE;1;
180639;TRES;ORGANICA;VILLAVERDE;1;
180224;TRES;ORGANICA;VILLAVERDE;1;
180173;TRES;ORGANICA;VILLAVERDE;1;
181039;TRES;ORGANICA;VILLAVERDE;1;
181572;TRES;ENVASES;USERA;1;
181573;TRES;ENVASES;USERA;1;
181576;TRES;ENVASES;PUENTE DE VALLECAS;1;
181577;TRES;ENVASES;PUENTE DE VALLECAS;1;
181580;TRES;ENVASES;PUENTE DE VALLECAS;1;
181566;TRES;ENVASES;USERA;1;
181571;TRES;ENVASES;USERA;1;
181574;TRES;ENVASES;USERA;1;
181576;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181577;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181580;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179127;TRES;ORGANICA;VILLAVERDE;1;
179353;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179895;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179896;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181581;TRES;ENVASES;PUENTE DE VALLECAS;1;
181582;TRES;ENVASES;USERA;1;
181585;TRES;ENVASES;USERA;1;
181587;TRES;ENVASES;CARABANCHEL;1;
181588;TRES;ENVASES;VILLAVERDE;1;
181590;TRES;ENVASES;USERA;1;
181591;TRES;ENVASES;USERA;1;
181592;TRES;ENVASES;USERA;1;
181589;TRES;ENVASES;VILLAVERDE;1;
181585;TRES;ENVASES;USERA;1;
181581;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181588;TRES;ORGANICA;VILLAVERDE;1;
180139;TRES;ORGANICA;VILLAVERDE;1;
181207;TRES;ORGANICA;VILLAVERDE;1;
181596;TRES;ENVASES;VILLA DE VALLECAS;1;
181600;TRES;ENVASES;PUENTE DE VALLECAS;1;
181601;TRES;ENVASES;USERA;1;
181608;TRES;ENVASES;PUENTE DE VALLECAS;1;
181609;TRES;ENVASES;VILLAVERDE;1;
181610;TRES;ENVASES;VILLAVERDE;1;
181596;TRES;ORGANICA;VILLA DE VALLECAS;1;
181600;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181608;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181609;TRES;ORGANICA;VILLAVERDE;1;
180878;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180140;TRES;ORGANICA;VILLAVERDE;1;
180141;TRES;ORGANICA;VILLAVERDE;1;
181297;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179850;TRES;ORGANICA;VILLAVERDE;1;
181614;TRES;ENVASES;VILLAVERDE;1;
181618;TRES;ENVASES;VILLAVERDE;1;
181619;TRES;ENVASES;VILLAVERDE;1;
181621;TRES;ENVASES;PUENTE DE VALLECAS;1;
181623;TRES;ENVASES;CARABANCHEL;1;
181615;TRES;ENVASES;VILLAVERDE;1;
181616;TRES;ENVASES;VILLAVERDE;1;
181620;TRES;ENVASES;VILLAVERDE;1;
181617;TRES;ENVASES;VILLAVERDE;1;
181622;TRES;ENVASES;PUENTE DE VALLECAS;1;
181624;TRES;ENVASES;CARABANCHEL;1;
181620;TRES;ENVASES;VILLAVERDE;1;
181614;TRES;ORGANICA;VILLAVERDE;1;
181618;TRES;ORGANICA;VILLAVERDE;1;
181619;TRES;ORGANICA;VILLAVERDE;1;
181627;TRES;ENVASES;VILLA DE VALLECAS;1;
181631;TRES;ENVASES;CARABANCHEL;1;
181632;TRES;ENVASES;PUENTE DE VALLECAS;1;
181634;TRES;ENVASES;VILLAVERDE;1;
181638;TRES;ENVASES;PUENTE DE VALLECAS;1;
181639;TRES;ENVASES;USERA;1;
181640;TRES;ENVASES;USERA;1;
181628;TRES;ENVASES;VILLA DE VALLECAS;1;
181629;TRES;ENVASES;VILLA DE VALLECAS;1;
181635;TRES;ENVASES;VILLAVERDE;1;
181621;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181627;TRES;ORGANICA;VILLA DE VALLECAS;1;
258257;TRES;ORGANICA;USERA;1;
180640;TRES;ORGANICA;VILLAVERDE;1;
181650;TRES;ENVASES;PUENTE DE VALLECAS;1;
181654;TRES;ENVASES;VILLAVERDE;1;
181651;TRES;ENVASES;PUENTE DE VALLECAS;1;
181641;TRES;ENVASES;USERA;1;
181642;TRES;ENVASES;USERA;1;
181643;TRES;ENVASES;USERA;1;
181644;TRES;ENVASES;USERA;1;
181645;TRES;ENVASES;USERA;1;
181649;TRES;ENVASES;PUENTE DE VALLECAS;1;
179715;TRES;ORGANICA;VILLA DE VALLECAS;1;
180464;TRES;ORGANICA;VILLAVERDE;1;
181634;TRES;ORGANICA;VILLAVERDE;1;
179089;TRES;ORGANICA;VILLAVERDE;1;
179501;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181656;TRES;ENVASES;VILLAVERDE;1;
181661;TRES;ENVASES;USERA;1;
181664;TRES;ENVASES;VILLAVERDE;1;
181665;TRES;ENVASES;VILLAVERDE;1;
181670;TRES;ENVASES;PUENTE DE VALLECAS;1;
181666;TRES;ENVASES;VILLAVERDE;1;
181657;TRES;ENVASES;VILLAVERDE;1;
181658;TRES;ENVASES;VILLAVERDE;1;
181638;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180608;TRES;ORGANICA;VILLAVERDE;1;
179814;TRES;ORGANICA;VILLAVERDE;1;
179653;TRES;ORGANICA;VILLAVERDE;1;
180142;TRES;ORGANICA;VILLAVERDE;1;
179090;TRES;ORGANICA;VILLAVERDE;1;
181040;TRES;ORGANICA;VILLAVERDE;1;
181672;TRES;ENVASES;PUENTE DE VALLECAS;1;
181676;TRES;ENVASES;CARABANCHEL;1;
181678;TRES;ENVASES;VILLAVERDE;1;
181679;TRES;ENVASES;VILLAVERDE;1;
181680;TRES;ENVASES;VILLAVERDE;1;
181682;TRES;ENVASES;VILLAVERDE;1;
181681;TRES;ENVASES;VILLAVERDE;1;
181675;TRES;ENVASES;CARABANCHEL;1;
181674;TRES;ENVASES;CARABANCHEL;1;
181673;TRES;ENVASES;PUENTE DE VALLECAS;1;
181671;TRES;ENVASES;PUENTE DE VALLECAS;1;
181678;TRES;ENVASES;VILLAVERDE;1;
181680;TRES;ENVASES;VILLAVERDE;1;
181349;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181650;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181686;TRES;ENVASES;VILLAVERDE;1;
181688;TRES;ENVASES;VILLAVERDE;1;
181689;TRES;ENVASES;VILLAVERDE;1;
181690;TRES;ENVASES;PUENTE DE VALLECAS;1;
181691;TRES;ENVASES;VILLAVERDE;1;
181692;TRES;ENVASES;VILLAVERDE;1;
181700;TRES;ENVASES;CARABANCHEL;1;
181693;TRES;ENVASES;VILLAVERDE;1;
181694;TRES;ENVASES;VILLAVERDE;1;
181695;TRES;ENVASES;VILLAVERDE;1;
181699;TRES;ENVASES;CARABANCHEL;1;
181615;TRES;ORGANICA;VILLAVERDE;1;
181654;TRES;ORGANICA;VILLAVERDE;1;
181208;TRES;ORGANICA;VILLAVERDE;1;
181656;TRES;ORGANICA;VILLAVERDE;1;
181701;TRES;ENVASES;VILLAVERDE;1;
181703;TRES;ENVASES;VILLAVERDE;1;
181706;TRES;ENVASES;VILLAVERDE;1;
181707;TRES;ENVASES;VILLAVERDE;1;
181709;TRES;ENVASES;PUENTE DE VALLECAS;1;
181710;TRES;ENVASES;USERA;1;
181712;TRES;ENVASES;PUENTE DE VALLECAS;1;
181714;TRES;ENVASES;VILLAVERDE;1;
181708;TRES;ENVASES;VILLAVERDE;1;
181713;TRES;ENVASES;PUENTE DE VALLECAS;1;
179091;TRES;ORGANICA;VILLAVERDE;1;
179170;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179685;TRES;ORGANICA;VILLAVERDE;1;
181350;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180298;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181728;TRES;ENVASES;CARABANCHEL;1;
181729;TRES;ENVASES;CARABANCHEL;1;
181721;TRES;ENVASES;USERA;1;
181722;TRES;ENVASES;CARABANCHEL;1;
181723;TRES;ENVASES;USERA;1;
181730;TRES;ENVASES;VILLAVERDE;1;
181004;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179652;TRES;ORGANICA;VILLAVERDE;1;
181664;TRES;ORGANICA;VILLAVERDE;1;
179121;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180350;TRES;ORGANICA;VILLAVERDE;1;
181665;TRES;ORGANICA;VILLAVERDE;1;
181734;TRES;ENVASES;USERA;1;
181732;TRES;ENVASES;USERA;1;
181733;TRES;ENVASES;USERA;1;
181736;TRES;ENVASES;VILLAVERDE;1;
181738;TRES;ENVASES;VILLAVERDE;1;
181745;TRES;ENVASES;VILLAVERDE;1;
181735;TRES;ENVASES;USERA;1;
181134;TRES;ORGANICA;VILLA DE VALLECAS;1;
181183;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181670;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179171;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179416;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180495;TRES;ORGANICA;VILLAVERDE;1;
181672;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180098;TRES;ORGANICA;VILLA DE VALLECAS;1;
181746;TRES;ENVASES;CARABANCHEL;1;
181748;TRES;ENVASES;PUENTE DE VALLECAS;1;
181749;TRES;ENVASES;VILLAVERDE;1;
181751;TRES;ENVASES;CARABANCHEL;1;
181753;TRES;ENVASES;PUENTE DE VALLECAS;1;
181754;TRES;ENVASES;PUENTE DE VALLECAS;1;
181755;TRES;ENVASES;PUENTE DE VALLECAS;1;
181756;TRES;ENVASES;PUENTE DE VALLECAS;1;
181757;TRES;ENVASES;PUENTE DE VALLECAS;1;
181758;TRES;ENVASES;PUENTE DE VALLECAS;1;
180571;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180089;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180107;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181651;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181761;TRES;ENVASES;USERA;1;
181763;TRES;ENVASES;USERA;1;
181764;TRES;ENVASES;PUENTE DE VALLECAS;1;
181765;TRES;ENVASES;VILLAVERDE;1;
181769;TRES;ENVASES;VILLAVERDE;1;
181770;TRES;ENVASES;PUENTE DE VALLECAS;1;
181771;TRES;ENVASES;PUENTE DE VALLECAS;1;
181772;TRES;ENVASES;PUENTE DE VALLECAS;1;
181773;TRES;ENVASES;PUENTE DE VALLECAS;1;
181774;TRES;ENVASES;PUENTE DE VALLECAS;1;
181775;TRES;ENVASES;PUENTE DE VALLECAS;1;
181522;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181616;TRES;ORGANICA;VILLAVERDE;1;
181166;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180624;TRES;ORGANICA;VILLAVERDE;1;
181782;TRES;ENVASES;PUENTE DE VALLECAS;1;
181790;TRES;ENVASES;VILLAVERDE;1;
181776;TRES;ENVASES;PUENTE DE VALLECAS;1;
181781;TRES;ENVASES;PUENTE DE VALLECAS;1;
180625;TRES;ORGANICA;VILLAVERDE;1;
180557;TRES;ORGANICA;VILLAVERDE;1;
181610;TRES;ORGANICA;VILLAVERDE;1;
180697;TRES;ORGANICA;VILLAVERDE;1;
181678;TRES;ORGANICA;VILLAVERDE;1;
181679;TRES;ORGANICA;VILLAVERDE;1;
180555;TRES;ORGANICA;VILLAVERDE;1;
180556;TRES;ORGANICA;VILLAVERDE;1;
181686;TRES;ORGANICA;VILLAVERDE;1;
181688;TRES;ORGANICA;VILLAVERDE;1;
181792;TRES;ENVASES;USERA;1;
181793;TRES;ENVASES;USERA;1;
181795;TRES;ENVASES;USERA;1;
181796;TRES;ENVASES;PUENTE DE VALLECAS;1;
181798;TRES;ENVASES;PUENTE DE VALLECAS;1;
181800;TRES;ENVASES;PUENTE DE VALLECAS;1;
181801;TRES;ENVASES;PUENTE DE VALLECAS;1;
181804;TRES;ENVASES;USERA;1;
181805;TRES;ENVASES;VILLAVERDE;1;
181689;TRES;ORGANICA;VILLAVERDE;1;
179681;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179033;TRES;ORGANICA;VILLAVERDE;1;
181690;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181691;TRES;ORGANICA;VILLAVERDE;1;
181692;TRES;ORGANICA;VILLAVERDE;1;
181810;TRES;ENVASES;VILLA DE VALLECAS;1;
181814;TRES;ENVASES;VILLA DE VALLECAS;1;
181815;TRES;ENVASES;VILLA DE VALLECAS;1;
181820;TRES;ENVASES;VILLA DE VALLECAS;1;
181816;TRES;ENVASES;VILLA DE VALLECAS;1;
181806;TRES;ENVASES;VILLAVERDE;1;
181807;TRES;ENVASES;VILLAVERDE;1;
181811;TRES;ENVASES;VILLA DE VALLECAS;1;
181812;TRES;ENVASES;VILLA DE VALLECAS;1;
181620;TRES;ORGANICA;VILLAVERDE;1;
181298;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181701;TRES;ORGANICA;VILLAVERDE;1;
180822;TRES;ORGANICA;VILLAVERDE;1;
181821;TRES;ENVASES;PUENTE DE VALLECAS;1;
181831;TRES;ENVASES;VILLA DE VALLECAS;1;
258256;TRES;ENVASES;CARABANCHEL;1;
181832;TRES;ENVASES;VILLA DE VALLECAS;1;
258258;TRES;ENVASES;CARABANCHEL;1;
181822;TRES;ENVASES;PUENTE DE VALLECAS;1;
181824;TRES;ENVASES;PUENTE DE VALLECAS;1;
181823;TRES;ENVASES;PUENTE DE VALLECAS;1;
181825;TRES;ENVASES;PUENTE DE VALLECAS;1;
181826;TRES;ENVASES;PUENTE DE VALLECAS;1;
180594;TRES;ORGANICA;VILLAVERDE;1;
181703;TRES;ORGANICA;VILLAVERDE;1;
181706;TRES;ORGANICA;VILLAVERDE;1;
180661;TRES;ORGANICA;VILLAVERDE;1;
181707;TRES;ORGANICA;VILLAVERDE;1;
181849;TRES;ENVASES;USERA;1;
181838;TRES;ENVASES;VILLA DE VALLECAS;1;
181840;TRES;ENVASES;CARABANCHEL;1;
181841;TRES;ENVASES;VILLA DE VALLECAS;1;
181842;TRES;ENVASES;VILLA DE VALLECAS;1;
181848;TRES;ENVASES;USERA;1;
181837;TRES;ENVASES;VILLA DE VALLECAS;1;
181843;TRES;ENVASES;VILLA DE VALLECAS;1;
258211;TRES;ENVASES;CARABANCHEL;1;
181709;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179092;TRES;ORGANICA;VILLAVERDE;1;
179286;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179701;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180176;TRES;ORGANICA;VILLAVERDE;1;
181851;TRES;ENVASES;VILLAVERDE;1;
181853;TRES;ENVASES;USERA;1;
181854;TRES;ENVASES;VILLA DE VALLECAS;1;
181857;TRES;ENVASES;VILLA DE VALLECAS;1;
181858;TRES;ENVASES;VILLA DE VALLECAS;1;
181861;TRES;ENVASES;VILLA DE VALLECAS;1;
181863;TRES;ENVASES;VILLA DE VALLECAS;1;
181859;TRES;ENVASES;VILLA DE VALLECAS;1;
181864;TRES;ENVASES;VILLA DE VALLECAS;1;
181862;TRES;ENVASES;VILLA DE VALLECAS;1;
179093;TRES;ORGANICA;VILLAVERDE;1;
181680;TRES;ORGANICA;VILLAVERDE;1;
181693;TRES;ORGANICA;VILLAVERDE;1;
179287;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179614;TRES;ORGANICA;VILLA DE VALLECAS;1;
181869;TRES;ENVASES;CARABANCHEL;1;
258275;TRES;ENVASES;CARABANCHEL;1;
181872;TRES;ENVASES;PUENTE DE VALLECAS;1;
181870;TRES;ENVASES;CARABANCHEL;1;
181877;TRES;ENVASES;PUENTE DE VALLECAS;1;
181879;TRES;ENVASES;PUENTE DE VALLECAS;1;
181873;TRES;ENVASES;PUENTE DE VALLECAS;1;
181874;TRES;ENVASES;PUENTE DE VALLECAS;1;
181876;TRES;ENVASES;PUENTE DE VALLECAS;1;
181879;TRES;ENVASES;PUENTE DE VALLECAS;1;
181712;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180351;TRES;ORGANICA;VILLAVERDE;1;
179832;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181714;TRES;ORGANICA;VILLAVERDE;1;
181284;TRES;ORGANICA;VILLA DE VALLECAS;1;
181881;TRES;ENVASES;PUENTE DE VALLECAS;1;
181882;TRES;ENVASES;PUENTE DE VALLECAS;1;
181891;TRES;ENVASES;PUENTE DE VALLECAS;1;
181894;TRES;ENVASES;PUENTE DE VALLECAS;1;
181895;TRES;ENVASES;PUENTE DE VALLECAS;1;
181891;TRES;ENVASES;PUENTE DE VALLECAS;1;
181167;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180397;TRES;ORGANICA;VILLAVERDE;1;
180248;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181682;TRES;ORGANICA;VILLAVERDE;1;
179833;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181694;TRES;ORGANICA;VILLAVERDE;1;
181730;TRES;ORGANICA;VILLAVERDE;1;
180472;TRES;ORGANICA;VILLAVERDE;1;
181896;TRES;ENVASES;PUENTE DE VALLECAS;1;
181899;TRES;ENVASES;PUENTE DE VALLECAS;1;
181902;TRES;ENVASES;PUENTE DE VALLECAS;1;
181905;TRES;ENVASES;PUENTE DE VALLECAS;1;
181908;TRES;ENVASES;PUENTE DE VALLECAS;1;
181906;TRES;ENVASES;PUENTE DE VALLECAS;1;
181900;TRES;ENVASES;PUENTE DE VALLECAS;1;
181902;TRES;ENVASES;PUENTE DE VALLECAS;1;
179094;TRES;ORGANICA;VILLAVERDE;1;
179968;TRES;ORGANICA;VILLAVERDE;1;
180465;TRES;ORGANICA;VILLAVERDE;1;
180799;TRES;ORGANICA;VILLAVERDE;1;
180800;TRES;ORGANICA;VILLAVERDE;1;
180595;TRES;ORGANICA;VILLAVERDE;1;
180751;TRES;ORGANICA;VILLAVERDE;1;
181913;TRES;ENVASES;PUENTE DE VALLECAS;1;
181915;TRES;ENVASES;PUENTE DE VALLECAS;1;
181916;TRES;ENVASES;PUENTE DE VALLECAS;1;
181918;TRES;ENVASES;CARABANCHEL;1;
181920;TRES;ENVASES;VILLA DE VALLECAS;1;
181919;TRES;ENVASES;CARABANCHEL;1;
181922;TRES;ENVASES;CARABANCHEL;1;
181736;TRES;ORGANICA;VILLAVERDE;1;
181738;TRES;ORGANICA;VILLAVERDE;1;
179969;TRES;ORGANICA;VILLAVERDE;1;
181745;TRES;ORGANICA;VILLAVERDE;1;
179288;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181299;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181666;TRES;ORGANICA;VILLAVERDE;1;
181929;TRES;ENVASES;CARABANCHEL;1;
181930;TRES;ENVASES;CARABANCHEL;1;
181932;TRES;ENVASES;VILLAVERDE;1;
181934;TRES;ENVASES;PUENTE DE VALLECAS;1;
181935;TRES;ENVASES;CARABANCHEL;1;
258286;TRES;ENVASES;VILLA DE VALLECAS;1;
181933;TRES;ENVASES;VILLAVERDE;1;
181681;TRES;ORGANICA;VILLAVERDE;1;
180137;TRES;ORGANICA;VILLAVERDE;1;
181748;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179502;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179172;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181749;TRES;ORGANICA;VILLAVERDE;1;
181753;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181942;TRES;ENVASES;PUENTE DE VALLECAS;1;
181943;TRES;ENVASES;PUENTE DE VALLECAS;1;
181945;TRES;ENVASES;CARABANCHEL;1;
181946;TRES;ENVASES;CARABANCHEL;1;
181952;TRES;ENVASES;VILLAVERDE;1;
181953;TRES;ENVASES;VILLAVERDE;1;
181950;TRES;ENVASES;CARABANCHEL;1;
181947;TRES;ENVASES;CARABANCHEL;1;
181948;TRES;ENVASES;CARABANCHEL;1;
181949;TRES;ENVASES;CARABANCHEL;1;
181954;TRES;ENVASES;VILLAVERDE;1;
180734;TRES;ORGANICA;VILLAVERDE;1;
180177;TRES;ORGANICA;VILLAVERDE;1;
181708;TRES;ORGANICA;VILLAVERDE;1;
181764;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181956;TRES;ENVASES;USERA;1;
181957;TRES;ENVASES;CARABANCHEL;1;
181958;TRES;ENVASES;PUENTE DE VALLECAS;1;
181960;TRES;ENVASES;PUENTE DE VALLECAS;1;
181962;TRES;ENVASES;PUENTE DE VALLECAS;1;
181967;TRES;ENVASES;PUENTE DE VALLECAS;1;
181494;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181765;TRES;ORGANICA;VILLAVERDE;1;
181769;TRES;ORGANICA;VILLAVERDE;1;
181770;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181782;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181054;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180735;TRES;ORGANICA;VILLAVERDE;1;
181973;TRES;ENVASES;PUENTE DE VALLECAS;1;
181976;TRES;ENVASES;CARABANCHEL;1;
258232;TRES;ENVASES;PUENTE DE VALLECAS;1;
181981;TRES;ENVASES;CARABANCHEL;1;
181982;TRES;ENVASES;CARABANCHEL;1;
181985;TRES;ENVASES;PUENTE DE VALLECAS;1;
181974;TRES;ENVASES;PUENTE DE VALLECAS;1;
180587;TRES;ORGANICA;VILLAVERDE;1;
258274;TRES;ORGANICA;USERA;1;
180398;TRES;ORGANICA;VILLAVERDE;1;
179894;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179815;TRES;ORGANICA;VILLAVERDE;1;
180596;TRES;ORGANICA;VILLAVERDE;1;
178932;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181987;TRES;ENVASES;PUENTE DE VALLECAS;1;
181992;TRES;ENVASES;USERA;1;
181993;TRES;ENVASES;USERA;1;
181986;TRES;ENVASES;PUENTE DE VALLECAS;1;
181995;TRES;ENVASES;PUENTE DE VALLECAS;1;
181996;TRES;ENVASES;USERA;1;
181997;TRES;ENVASES;PUENTE DE VALLECAS;1;
181999;TRES;ENVASES;PUENTE DE VALLECAS;1;
182000;TRES;ENVASES;PUENTE DE VALLECAS;1;
181790;TRES;ORGANICA;VILLAVERDE;1;
181523;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180316;TRES;ORGANICA;VILLAVERDE;1;
180229;TRES;ORGANICA;VILLAVERDE;1;
181796;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181657;TRES;ORGANICA;VILLAVERDE;1;
258284;TRES;ENVASES;VILLAVERDE;1;
182008;TRES;ENVASES;VILLAVERDE;1;
258279;TRES;ENVASES;VILLAVERDE;1;
182012;TRES;ENVASES;VILLA DE VALLECAS;1;
182013;TRES;ENVASES;VILLA DE VALLECAS;1;
180080;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180352;TRES;ORGANICA;VILLAVERDE;1;
181771;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181046;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181798;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181800;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180772;TRES;ORGANICA;VILLAVERDE;1;
180442;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180249;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181801;TRES;ORGANICA;PUENTE DE VALLECAS;1;
182016;TRES;ENVASES;PUENTE DE VALLECAS;1;
182017;TRES;ENVASES;PUENTE DE VALLECAS;1;
182019;TRES;ENVASES;PUENTE DE VALLECAS;1;
181197;TRES;ORGANICA;VILLAVERDE;1;
179083;TRES;ORGANICA;VILLAVERDE;1;
180287;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180752;TRES;ORGANICA;VILLAVERDE;1;
181658;TRES;ORGANICA;VILLAVERDE;1;
179022;TRES;ORGANICA;VILLAVERDE;1;
180353;TRES;ORGANICA;VILLAVERDE;1;
180399;TRES;ORGANICA;VILLAVERDE;1;
180641;TRES;ORGANICA;VILLAVERDE;1;
179084;TRES;ORGANICA;VILLAVERDE;1;
179099;TRES;ORGANICA;PUENTE DE VALLECAS;1;
180254;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181805;TRES;ORGANICA;VILLAVERDE;1;
181810;TRES;ORGANICA;VILLA DE VALLECAS;1;
181814;TRES;ORGANICA;VILLA DE VALLECAS;1;
181259;TRES;ORGANICA;VILLA DE VALLECAS;1;
180668;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181192;TRES;ORGANICA;VILLA DE VALLECAS;1;
180099;TRES;ORGANICA;VILLA DE VALLECAS;1;
180044;TRES;ORGANICA;VILLA DE VALLECAS;1;
181815;TRES;ORGANICA;VILLA DE VALLECAS;1;
181820;TRES;ORGANICA;VILLA DE VALLECAS;1;
180753;TRES;ORGANICA;VILLAVERDE;1;
181821;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179034;TRES;ORGANICA;VILLAVERDE;1;
181831;TRES;ORGANICA;VILLA DE VALLECAS;1;
179035;TRES;ORGANICA;VILLAVERDE;1;
181245;TRES;ORGANICA;VILLA DE VALLECAS;1;
179971;TRES;ORGANICA;VILLAVERDE;1;
180255;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181628;TRES;ORGANICA;VILLA DE VALLECAS;1;
180157;TRES;ORGANICA;VILLA DE VALLECAS;1;
178949;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179101;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181170;TRES;ORGANICA;PUENTE DE VALLECAS;1;
179100;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181838;TRES;ORGANICA;VILLA DE VALLECAS;1;
181841;TRES;ORGANICA;VILLA DE VALLECAS;1;
179503;TRES;ORGANICA;PUENTE DE VALLECAS;1;
181842;TRES;ORGANICA;VILLA DE VALLECAS;1;
181246;TRES;ORGANICA;VILLA DE VALLECAS;1;
181851;TRES;ORGANICA;VILLAVERDE;1;
179504;TRES;ORGANICA;PUENTE DE VALLECAS;1;
